,DataYear,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity,Multifamily Housing,Supermarket/Grocery Store,Other - Restaurant/Bar,Single Family Home,Outpatient Rehabilitation/Physical Therapy,Self-Storage Facility,Convenience Store without Gas Station,Bank Branch,Other - Public Services,Other - Technology/Science,Adult Education,"Repair Services (Vehicle, Shoe, Locksmith, etc)",Fast Food Restaurant,Urgent Care/Clinic/Other Outpatient,Other - Lodging/Residential,Courthouse,Lifestyle Center,Parking,Other,Residence Hall/Dormitory,Performing Arts,Movie Theater,Enclosed Mall,Restaurant,Other/Specialty Hospital,Non-Refrigerated Warehouse,nan,Fire Station,Refrigerated Warehouse,Other - Education,Senior Care Community,Medical Office,Laboratory,Pre-school/Daycare,Vocational School,Museum,Distribution Center,Hotel,Strip Mall,Worship Facility,Vocat,Data Center,Library,Food Sales,Prison/Incarceration,Financial Office,Bar/Nightclub,Swimming Pool,College/University,Other - Services,Residential Care Facility,Other - Recreation,Office,Police Station,Other - Utility,K-12 School,Other - Entertainment/Public Assembly,Automobile Dealership,Fitness Center/Health Club/Gym,Food Service,Manufacturing/Industrial Plant,"Personal Services (Health/Beauty, Dry Cleaning, etc)",Retail Store,Other - Mall,Social/Meeting Hall,Convention Center,Wholesale Club/Supercenter,Hospital (General Medical & Surgical),outlier,pct_LargestPropertyUseTypeGFA,pct_SecondLargestPropertyUseTypeGFA,pct_ThirdLargestPropertyUseTypeGFA,pct_Electricity(kBtu),pct_NaturalGas(kBtu),pct_SteamUse(kBtu),LargestPropertyUseType_SiteEnergyUseWN(kBtu),LargestPropertyUseType_Electricity(kBtu),LargestPropertyUseType_NaturalGas(kBtu),LargestPropertyUseType_TotalGHGEmissions,LargestPropertyUseType_pct_Electricity(kBtu),LargestPropertyUseType_pct_NaturalGas(kBtu),SecondLargestPropertyUseType_SiteEnergyUseWN(kBtu),SecondLargestPropertyUseType_Electricity(kBtu),SecondLargestPropertyUseType_NaturalGas(kBtu),SecondLargestPropertyUseType_TotalGHGEmissions,SecondLargestPropertyUseType_pct_Electricity(kBtu),SecondLargestPropertyUseType_pct_NaturalGas(kBtu),ThirdLargestPropertyUseType_SiteEnergyUseWN(kBtu),ThirdLargestPropertyUseType_Electricity(kBtu),ThirdLargestPropertyUseType_NaturalGas(kBtu),ThirdLargestPropertyUseType_TotalGHGEmissions,ThirdLargestPropertyUseType_pct_Electricity(kBtu),ThirdLargestPropertyUseType_pct_NaturalGas(kBtu)
1230,2015.0,NonResidential,Retail Store,7,DOWNTOWN,47.61190161,-122.34162636,1919.0,1.0,2.0,25920.0,0.0,25920.0,Retail Store,38880.0,0,0.0,0,0.0,90.0,28.0,28.0,80.8,80.8,1090545.0,1090544.9999999998,0.0,279995.0,955384.0,1352.0,135201.0,Yes,Compliant,non identifié comme outlier,13.840000000000003,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.5,0.0,0.0,0.876061052042786,0.12397562686546634,0.0,4455884.576928846,3225902.9615384615,1074386.8557692308,79.54923076923077,0.7716334920917371,0.22838277786406677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,2015.0,NonResidential,Mixed Use Property,4,LAKE UNION,47.66088623,-122.3356731,1904.0,1.0,2.0,53002.0,0.0,53002.0,Retail Store,31602.0,Parking,27427.0,Multifamily Housing,18130.0,82.0,58.6,62.5,160.3,164.4,3129811.0,3342888.0,0.0,740335.0,2526127.0,6038.0,603788.0,Yes,Compliant,non identifié comme outlier,49.68,0.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.5962416512584431,0.5174710388287235,0.3420625636768424,0.8071180655956541,0.19291516324787664,0.0,4455884.576928846,3225902.9615384615,1074386.8557692308,79.54923076923077,0.7716334920917371,0.22838277786406677,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.19854974254533714,5283477.05625,4233530.05,841848.8,74.2235,0.8014240515440936,0.19859105204480818
1232,2016.0,NonResidential,Retail Store,7,DOWNTOWN,47.61103,-122.33549,1915.0,1.0,1.0,36504.0,0.0,36504.0,Retail Store,16200.0,0,0.0,0,0.0,2.0,129.6999969,132.6000061,390.1000061,393.1000061,2100982.75,2147472.5,0.0,576932.375,1968493.0,1324.889771,132489.0,False,Compliant,non identifié comme outlier,20.76,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.4437869822485207,0.0,0.0,0.9369391538317009,0.06306048919249813,0.0,4455884.576928846,3225902.9615384615,1074386.8557692308,79.54923076923077,0.7716334920917371,0.22838277786406677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,2015.0,NonResidential,Retail Store,3,EAST,47.6138696,-122.3247782,1910.0,1.0,2.0,24750.0,0.0,24750.0,Retail Store,19240.0,Office,2050.0,Medical Office,1250.0,63.01855035134622,36.0,45.8,65.7,75.1,811870.0,1033030.0,0.0,88015.0,300321.0,5116.0,511562.0,No,Compliant,non identifié comme outlier,29.26,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.7773737373737374,0.08282828282828283,0.050505050505050504,0.36991267074777984,0.6301033416680011,0.0,4455884.576928846,3225902.9615384615,1074386.8557692308,79.54923076923077,0.7716334920917371,0.22838277786406677,6096143.357738812,4808530.319634703,1119949.6529680365,93.01433789954338,0.664083137155753,0.3359263509840286,10143984.37132353,9064492.235294119,704387.4705882353,100.60117647058824,0.8359087364029708,0.16410738712845357
1234,2016.0,NonResidential,Retail Store,7,DOWNTOWN,47.60683,-122.33771,1900.0,1.0,4.0,34680.0,0.0,34680.0,Retail Store,34680.0,0,0.0,0,0.0,92.0,33.70000076,36.29999924,82.09999847,86.90000153,1169948.875,1259828.25,0.0,227136.50000000003,774990.0,3949.589844,394959.0,False,Compliant,non identifié comme outlier,26.38,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.6624135605925515,0.33758654624972395,0.0,4455884.576928846,3225902.9615384615,1074386.8557692308,79.54923076923077,0.7716334920917371,0.22838277786406677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,2015.0,NonResidential,Retail Store,6,LAKE UNION,47.65115517,-122.3503019,1911.0,1.0,2.0,20516.0,0.0,20516.0,Retail Store,10155.0,Hotel,8000.0,0,0.0,99.0,52.1,59.4,85.7,91.7,946147.0,1078933.0,0.0,78935.0,269337.0,6768.0,676821.0,Yes,Compliant,non identifié comme outlier,37.82,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.4949795281731332,0.38993955936829794,0.0,0.28466718173814426,0.7153444443622397,0.0,4455884.576928846,3225902.9615384615,1074386.8557692308,79.54923076923077,0.7716334920917371,0.22838277786406677,1094208.0625,267160.5,716816.5,39.93,0.2719993156898015,0.7280061915265363,0.0,0.0,0.0,0.0,0.0,0.0
1236,2015.0,NonResidential,Retail Store,6,LAKE UNION,47.65030562,-122.3502699,1906.0,1.0,3.0,27480.0,0.0,27480.0,Retail Store,22218.0,Office,8668.0,0,0.0,86.0,41.1,41.1,129.1,129.1,1270139.0,1270139.0,0.0,372256.0,1270192.0,0.0,5.820766091346741e-11,No,Compliant,non identifié comme outlier,8.850000000000001,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.8085152838427948,0.315429403202329,0.0,1.0000417277164153,4.5827788071594845e-17,0.0,4455884.576928846,3225902.9615384615,1074386.8557692308,79.54923076923077,0.7716334920917371,0.22838277786406677,6096143.357738812,4808530.319634703,1119949.6529680365,93.01433789954338,0.664083137155753,0.3359263509840286,0.0,0.0,0.0,0.0,0.0,0.0
1237,2016.0,NonResidential,Retail Store,7,DOWNTOWN,47.61229,-122.33629,1925.0,1.0,10.0,693450.0000000001,0.0,693450.0,Retail Store,361107.0,Office,332343.0,0,0.0,93.0,57.79999924,57.70000076,173.6999969,173.6000061,40062888.0,40037736.0,21230.80078,10989762.000000002,37497068.0,25445.83984,2544584.0,False,Compliant,non identifié comme outlier,398.19,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.5207397793640492,0.4792602206359506,0.0,0.9359551912483194,0.0635147421224351,0.0005299368527800592,4455884.576928846,3225902.9615384615,1074386.8557692308,79.54923076923077,0.7716334920917371,0.22838277786406677,6096143.357738812,4808530.319634703,1119949.6529680365,93.01433789954338,0.664083137155753,0.3359263509840286,0.0,0.0,0.0,0.0,0.0,0.0
1238,2016.0,NonResidential,Retail Store,7,LAKE UNION,47.62237,-122.33805,1929.0,1.0,2.0,58320.0,0.0,58320.0,Retail Store,72072.0,0,0.0,0,0.0,96.0,14.600000379999997,17.20000076,25.799999240000005,28.799999240000005,1049748.625,1243027.75,0.0,106038.5,361803.0,6879.452148,687945.0,False,Compliant,non identifié comme outlier,39.06,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.2358024691358025,0.0,0.0,0.34465679819299594,0.6553426064263719,0.0,4455884.576928846,3225902.9615384615,1074386.8557692308,79.54923076923077,0.7716334920917371,0.22838277786406677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,2015.0,NonResidential,Retail Store,7,LAKE UNION,47.622375,-122.33805,1929.0,1.0,2.0,58320.0,0.0,58320.0,Retail Store,72072.0,0,0.0,0,0.0,95.0,14.899999999999999,19.199999999999996,26.599999999999994,31.5,1074180.0,1383366.0,0.0,110291.0,376328.0,6979.0,697867.0,No,Compliant,non identifié comme outlier,39.69,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.2358024691358025,0.0,0.0,0.3503397940754808,0.6496741700646074,0.0,4455884.576928846,3225902.9615384615,1074386.8557692308,79.54923076923077,0.7716334920917371,0.22838277786406677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,2016.0,NonResidential,Retail Store,2,GREATER DUWAMISH,47.57403,-122.3336,1914.0,1.0,1.0,20000.0,0.0,20000.0,Retail Store,20000.0,0,0.0,0,0.0,75.0,27.89999962,27.89999962,87.59999847,87.59999847,557863.6875,557863.6875,0.0,163500.5,557863.9999999999,0.0,5.820766091346741e-11,False,Compliant,non identifié comme outlier,3.8900000000000006,0.18999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0000005601726853,1.0434029354790619e-16,0.0,4455884.576928846,3225902.9615384615,1074386.8557692308,79.54923076923077,0.7716334920917371,0.22838277786406677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,2016.0,NonResidential,Retail Store,2,GREATER DUWAMISH,47.53846,-122.28305,1992.0,1.0,2.0,38845.0,0.0,38845.0,Retail Store,38845.0,Parking,6000.0,0,0.0,82.0,178.10000609999997,178.1000061,364.0,364.0,6917280.0,6917280.0,0.0,964398.125,3290526.0,36267.53125,3626753.0,False,Compliant,non identifié comme outlier,215.56,5.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.15446003346634057,0.0,0.47569651654985773,0.5243033388846483,0.0,4455884.576928846,3225902.9615384615,1074386.8557692308,79.54923076923077,0.7716334920917371,0.22838277786406677,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.19854974254533714,0.0,0.0,0.0,0.0,0.0,0.0
1242,2016.0,NonResidential,Retail Store,7,DOWNTOWN,47.61159,-122.33601,1914.0,1.0,4.0,79957.0,0.0,79957.0,Retail Store,35694.0,Office,29723.000000000004,0,0.0,25.0,80.30000305,79.09999847,252.1000061,248.1999969,5252131.0,5171529.0,0.0,1539311.375,5252130.0,0.0,5.820766091346741e-11,False,Compliant,non identifié comme outlier,36.61,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.4464149480345686,0.37173730880348194,0.0,0.9999998096010934,1.1082674996771293e-17,0.0,4455884.576928846,3225902.9615384615,1074386.8557692308,79.54923076923077,0.7716334920917371,0.22838277786406677,6096143.357738812,4808530.319634703,1119949.6529680365,93.01433789954338,0.664083137155753,0.3359263509840286,0.0,0.0,0.0,0.0,0.0,0.0
1243,2015.0,NonResidential,Retail Store,5,NORTH,47.70798492,-122.32534027,1965.0,1.0,4.0,124342.0,0.0,124342.0,Retail Store,122000.0,0,0.0,0,0.0,75.0,72.4,69.3,226.1,216.2,8835104.0,8450011.0,0.0,2566897.0,8758616.0,769.0,76850.0,Yes,Compliant,non identifié comme outlier,65.14,0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9811648517797688,0.0,0.0,0.9913427165090529,0.008698256409884931,0.0,4455884.576928846,3225902.9615384615,1074386.8557692308,79.54923076923077,0.7716334920917371,0.22838277786406677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,2015.0,NonResidential,Retail Store,3,EAST,47.61466354,-122.3198426,1920.0,1.0,1.0,30240.0,0.0,30240.0,Retail Store,32205.0,Restaurant,714.0,0,0.0,78.0,37.8,36.8,107.1,104.0,1244824.0,1212292.0,0.0,311107.0,1061540.0,1833.0,183328.0,Yes,Compliant,non identifié comme outlier,17.140000000000004,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0649801587301588,0.02361111111111111,0.0,0.8527631215336465,0.14727222482857014,0.0,4455884.576928846,3225902.9615384615,1074386.8557692308,79.54923076923077,0.7716334920917371,0.22838277786406677,6719733.451785714,3977032.8857142855,2333100.742857143,166.33314285714286,0.6850499311180688,0.2924833193447437,0.0,0.0,0.0,0.0,0.0,0.0
1245,2015.0,NonResidential,Retail Store,1,DELRIDGE,47.52131741,-122.3668974,1965.0,1.0,1.0,67745.0,0.0,67745.0,Retail Store,67782.0,0,0.0,0,0.0,31.0,141.1,152.2,241.1,250.6,9560965.0,10315565.0,0.0,883932.0,3016102.0,65450.0,6544988.000000001,No,Compliant,non identifié comme outlier,368.63,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0005461657686914,0.0,0.0,0.3154599980232121,0.684553075970888,0.0,4455884.576928846,3225902.9615384615,1074386.8557692308,79.54923076923077,0.7716334920917371,0.22838277786406677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,2016.0,NonResidential,Retail Store,2,GREATER DUWAMISH,47.55032,-122.32614,1966.0,1.0,1.0,50200.0,0.0,50200.0,Retail Store,50200.0,0,0.0,0,0.0,73.4656641103734,20.89999962,23.79999924,43.0,46.09999847,1047461.0,1193084.5,0.0,148728.29689999996,507461.0,5400.0,540000.0,False,Compliant,non identifié comme outlier,32.22,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.48446767946491565,0.5155323205350844,0.0,4455884.576928846,3225902.9615384615,1074386.8557692308,79.54923076923077,0.7716334920917371,0.22838277786406677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,2016.0,NonResidential,Retail Store,4,LAKE UNION,47.63246,-122.32658,1993.0,1.0,3.0,25194.0,3764.0,21430.0,Retail Store,10751.0,Medical Office,8044.000000000001,Office,2635.0,48.38321294739815,87.69999695,92.40000153,184.6999969,188.0,1878742.875,1980961.25,0.0,278437.5,950029.0,9287.139648,928714.0,False,Compliant,non identifié comme outlier,55.95,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.42672858617131065,0.31928236881797256,0.10458839406207827,0.505672709470688,0.49432735706316383,0.0,4455884.576928846,3225902.9615384615,1074386.8557692308,79.54923076923077,0.7716334920917371,0.22838277786406677,10683691.5,6149561.857142857,4208433.285714285,266.37714285714287,0.6909051181833064,0.30911077941576565,8342788.708669892,5679366.305235484,1903439.3465591397,179.1410752688172,0.6751472733387068,0.307291555294121
1248,2016.0,NonResidential,Retail Store,3,EAST,47.61378771,-122.3214255,1996.0,0.0,3.0,45743.0,0.0,45743.0,Retail Store,45243.0,0,0.0,0,0.0,88.0,117.4000015,115.5,322.2999878,316.3999939,5313217.0,5227773.5,0.0,1262439.75,4307444.0,10057.71973,1005772.0,False,Compliant,non identifié comme outlier,83.45,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.989069365804604,0.0,0.0,0.8107035718661594,0.18929623992394815,0.0,4455884.576928846,3225902.9615384615,1074386.8557692308,79.54923076923077,0.7716334920917371,0.22838277786406677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,2015.0,NonResidential,Retail Store,5,NORTHWEST,47.72763881,-122.34540651,1968.0,1.0,1.0,48139.0,0.0,48139.0,Retail Store,40000.0,0,0.0,0,0.0,98.0,19.200000000000003,20.9,44.8,47.5,767213.0,837727.9999999998,0.0,138187.0,471514.0,2957.0,295719.0,No,Compliant,non identifié comme outlier,18.99,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.8309271069195455,0.0,0.0,0.6145803055996184,0.38544576278034914,0.0,4455884.576928846,3225902.9615384615,1074386.8557692308,79.54923076923077,0.7716334920917371,0.22838277786406677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
