,DataYear,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUseWN(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,Multifamily Housing,Supermarket/Grocery Store,Other - Restaurant/Bar,Single Family Home,Outpatient Rehabilitation/Physical Therapy,Self-Storage Facility,Convenience Store without Gas Station,Bank Branch,Other - Public Services,Other - Technology/Science,Adult Education,"Repair Services (Vehicle, Shoe, Locksmith, etc)",Fast Food Restaurant,Urgent Care/Clinic/Other Outpatient,Other - Lodging/Residential,Courthouse,Lifestyle Center,Parking,Other,Residence Hall/Dormitory,Performing Arts,Movie Theater,Enclosed Mall,Restaurant,Other/Specialty Hospital,Non-Refrigerated Warehouse,nan,Fire Station,Refrigerated Warehouse,Other - Education,Senior Care Community,Medical Office,Laboratory,Pre-school/Daycare,Vocational School,Museum,Distribution Center,Hotel,Strip Mall,Worship Facility,Vocat,Data Center,Library,Food Sales,Prison/Incarceration,Financial Office,Bar/Nightclub,Swimming Pool,College/University,Other - Services,Residential Care Facility,Other - Recreation,Office,Police Station,Other - Utility,K-12 School,Other - Entertainment/Public Assembly,Automobile Dealership,Fitness Center/Health Club/Gym,Food Service,Manufacturing/Industrial Plant,"Personal Services (Health/Beauty, Dry Cleaning, etc)",Retail Store,Other - Mall,Social/Meeting Hall,Convention Center,Wholesale Club/Supercenter,Hospital (General Medical & Surgical),outlier,pct_LargestPropertyUseTypeGFA,pct_SecondLargestPropertyUseTypeGFA,pct_ThirdLargestPropertyUseTypeGFA,LargestPropertyUseType_SiteEnergyUseWN(kBtu),LargestPropertyUseType_Electricity(kBtu),LargestPropertyUseType_NaturalGas(kBtu),LargestPropertyUseType_TotalGHGEmissions,LargestPropertyUseType_pct_Electricity(kBtu),LargestPropertyUseType_pct_NaturalGas(kBtu),SecondLargestPropertyUseType_SiteEnergyUseWN(kBtu),SecondLargestPropertyUseType_Electricity(kBtu),SecondLargestPropertyUseType_NaturalGas(kBtu),SecondLargestPropertyUseType_TotalGHGEmissions,SecondLargestPropertyUseType_pct_Electricity(kBtu),SecondLargestPropertyUseType_pct_NaturalGas(kBtu),ThirdLargestPropertyUseType_SiteEnergyUseWN(kBtu),ThirdLargestPropertyUseType_Electricity(kBtu),ThirdLargestPropertyUseType_NaturalGas(kBtu),ThirdLargestPropertyUseType_TotalGHGEmissions,ThirdLargestPropertyUseType_pct_Electricity(kBtu),ThirdLargestPropertyUseType_pct_NaturalGas(kBtu),BuildingType_SiteEnergyUseWN(kBtu),BuildingType_Electricity(kBtu),BuildingType_NaturalGas(kBtu),BuildingType_TotalGHGEmissions,BuildingType_pct_Electricity(kBtu),BuildingType_pct_NaturalGas(kBtu),LargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xBuildingType_SiteEnergyUseWN(kBtu)^1,LargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xSecondLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1,LargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xThirdLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1,LargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xLargestPropertyUseType_TotalGHGEmissions^1,LargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xBuildingType_TotalGHGEmissions^1,LargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xSecondLargestPropertyUseType_TotalGHGEmissions^1,LargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xThirdLargestPropertyUseType_TotalGHGEmissions^1,BuildingType_SiteEnergyUseWN(kBtu)^1xSecondLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1,BuildingType_SiteEnergyUseWN(kBtu)^1xThirdLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1,BuildingType_SiteEnergyUseWN(kBtu)^1xLargestPropertyUseType_TotalGHGEmissions^1,BuildingType_SiteEnergyUseWN(kBtu)^1xBuildingType_TotalGHGEmissions^1,BuildingType_SiteEnergyUseWN(kBtu)^1xSecondLargestPropertyUseType_TotalGHGEmissions^1,BuildingType_SiteEnergyUseWN(kBtu)^1xThirdLargestPropertyUseType_TotalGHGEmissions^1,SecondLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xThirdLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1,SecondLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xLargestPropertyUseType_TotalGHGEmissions^1,SecondLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xBuildingType_TotalGHGEmissions^1,SecondLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xSecondLargestPropertyUseType_TotalGHGEmissions^1,SecondLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xThirdLargestPropertyUseType_TotalGHGEmissions^1,ThirdLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xLargestPropertyUseType_TotalGHGEmissions^1,ThirdLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xBuildingType_TotalGHGEmissions^1,ThirdLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xSecondLargestPropertyUseType_TotalGHGEmissions^1,ThirdLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xThirdLargestPropertyUseType_TotalGHGEmissions^1,LargestPropertyUseType_TotalGHGEmissions^1xBuildingType_TotalGHGEmissions^1,LargestPropertyUseType_TotalGHGEmissions^1xSecondLargestPropertyUseType_TotalGHGEmissions^1,LargestPropertyUseType_TotalGHGEmissions^1xThirdLargestPropertyUseType_TotalGHGEmissions^1,BuildingType_TotalGHGEmissions^1xSecondLargestPropertyUseType_TotalGHGEmissions^1,BuildingType_TotalGHGEmissions^1xThirdLargestPropertyUseType_TotalGHGEmissions^1,SecondLargestPropertyUseType_TotalGHGEmissions^1xThirdLargestPropertyUseType_TotalGHGEmissions^1
1128,2016.0,NonResidential,Small- and Mid-Sized Office,3,GREATER DUWAMISH,47.59388,-122.31124,1970.0,1.0,1.0,65430.0,0.0,65430.0,Office,60732.0,Other,8142.0,0,0.0,89.0,3586460.5,False,Compliant,non identifié comme outlier,90.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9281980742778542,0.1244383310408069,0.0,4858975.370420677,4202790.674787594,464456.6692571429,59.61857142857143,0.8264764454144633,0.1525735130914395,4226637.270833333,3158354.7647058824,791367.2941176471,69.5264705882353,0.7352917600983055,0.2586811217909543,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,38065892395528.195,20537126398681.23,0.0,289685170.1910944,796076676.1123195,337827408.1805129,0.0,33112067314830.03,0.0,467060223.9703533,1283516689.505788,544680091.2315567,0.0,0.0,251986076.03383926,692476724.6568974,293863171.89773285,0.0,0.0,0.0,0.0,0.0,9767.687744692767,4145.068852941176,0.0,11390.961548115727,0.0,0.0
1129,2016.0,NonResidential,Large Office,7,DOWNTOWN,47.60411,-122.33225,1970.0,1.0,22.0,227556.0,98556.0,129000.0,Office,227556.0,Parking,77887.79688,0,0.0,95.0,8950688.0,False,Compliant,non identifié comme outlier,59.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.3422796888677951,0.0,4858975.370420677,4202790.674787594,464456.6692571429,59.61857142857143,0.8264764454144633,0.1525735130914395,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.1985497425453371,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,38065892395528.195,60798226336898.4,0.0,289685170.1910944,796076676.1123195,1435067444.676273,0.0,98025153276503.38,0.0,467060223.9703533,1283516689.505788,2313763323.406978,0.0,0.0,745981019.3034613,2050012052.3885763,3695505277.134585,0.0,0.0,0.0,0.0,0.0,9767.687744692767,17607.965555059523,0.0,48388.016144993955,0.0,0.0
1130,2016.0,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.62476,-122.34843,1987.0,1.0,6.0,78672.0,28427.0,50245.0,Office,78672.0,0,0.0,0,0.0,98.0,2220030.5,False,Compliant,non identifié comme outlier,28.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,4858975.370420677,4202790.674787594,464456.6692571429,59.61857142857143,0.8264764454144633,0.1525735130914395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,38065892395528.195,0.0,0.0,289685170.1910944,796076676.1123195,0.0,0.0,0.0,0.0,467060223.9703533,1283516689.505788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9767.687744692767,0.0,0.0,0.0,0.0,0.0
1131,2016.0,NonResidential,Large Office,3,LAKE UNION,47.62855,-122.33035,2002.0,1.0,5.0,560516.0,206597.0,353919.0,Office,372503.0,Parking,189133.0,0,0.0,71.0,30401640.0,False,Compliant,non identifié comme outlier,632.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6645715733359976,0.3374265855033576,0.0,4858975.370420677,4202790.674787594,464456.6692571429,59.61857142857143,0.8264764454144633,0.1525735130914395,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.1985497425453371,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,38065892395528.195,60798226336898.4,0.0,289685170.1910944,796076676.1123195,1435067444.676273,0.0,98025153276503.38,0.0,467060223.9703533,1283516689.505788,2313763323.406978,0.0,0.0,745981019.3034613,2050012052.3885763,3695505277.134585,0.0,0.0,0.0,0.0,0.0,9767.687744692767,17607.965555059523,0.0,48388.016144993955,0.0,0.0
1132,2016.0,NonResidential,Large Office,7,MAGNOLIA / QUEEN ANNE,47.63264,-122.34171,1994.0,1.0,10.0,381511.0,0.0,381511.0,Office,220033.0,Parking,168978.0,0,0.0,87.0,11518169.0,False,Compliant,non identifié comme outlier,106.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5767409065531531,0.4429177664602069,0.0,4858975.370420677,4202790.674787594,464456.6692571429,59.61857142857143,0.8264764454144633,0.1525735130914395,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.1985497425453371,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,38065892395528.195,60798226336898.4,0.0,289685170.1910944,796076676.1123195,1435067444.676273,0.0,98025153276503.38,0.0,467060223.9703533,1283516689.505788,2313763323.406978,0.0,0.0,745981019.3034613,2050012052.3885763,3695505277.134585,0.0,0.0,0.0,0.0,0.0,9767.687744692767,17607.965555059523,0.0,48388.016144993955,0.0,0.0
1133,2016.0,NonResidential,Large Office,4,NORTHEAST,47.66181,-122.31231,1960.0,1.0,3.0,113944.0,48510.0,65434.0,Office,65434.0,0,0.0,0,0.0,1.0,17877436.0,False,Compliant,non identifié comme outlier,128.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5742645510075125,0.0,0.0,4858975.370420677,4202790.674787594,464456.6692571429,59.61857142857143,0.8264764454144633,0.1525735130914395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,38065892395528.195,0.0,0.0,289685170.1910944,796076676.1123195,0.0,0.0,0.0,0.0,467060223.9703533,1283516689.505788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9767.687744692767,0.0,0.0,0.0,0.0,0.0
1134,2016.0,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.62566,-122.34287,1984.0,1.0,6.0,95721.0,33921.0,61800.0,Office,95721.0,Parking,31746.0,0,0.0,95.0,3155171.75,False,Compliant,non identifié comme outlier,21.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.3316513617701445,0.0,4858975.370420677,4202790.674787594,464456.6692571429,59.61857142857143,0.8264764454144633,0.1525735130914395,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.1985497425453371,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,38065892395528.195,60798226336898.4,0.0,289685170.1910944,796076676.1123195,1435067444.676273,0.0,98025153276503.38,0.0,467060223.9703533,1283516689.505788,2313763323.406978,0.0,0.0,745981019.3034613,2050012052.3885763,3695505277.134585,0.0,0.0,0.0,0.0,0.0,9767.687744692767,17607.965555059523,0.0,48388.016144993955,0.0,0.0
1135,2016.0,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60952,-122.33558,1928.0,1.0,4.0,30525.0,0.0,30525.0,Office,15609.0,Retail Store,6104.0,0,0.0,17.0,2991557.25,False,Compliant,non identifié comme outlier,73.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.5113513513513513,0.1999672399672399,0.0,4858975.370420677,4202790.674787594,464456.6692571429,59.61857142857143,0.8264764454144633,0.1525735130914395,4071805.74837304,3013799.0659340657,652062.6923076923,75.93,0.7582362334733044,0.1758982297144795,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,38065892395528.195,19784803844481.934,0.0,289685170.1910944,796076676.1123195,368941999.876042,0.0,31899095520552.535,0.0,467060223.9703533,1283516689.505788,594846235.9343506,0.0,0.0,242755241.8526458,667109696.7629222,309172210.4739649,0.0,0.0,0.0,0.0,0.0,9767.687744692767,4526.838128571429,0.0,12440.092284718696,0.0,0.0
1136,2016.0,NonResidential,Large Office,7,DOWNTOWN,47.61029,-122.34089,1986.0,1.0,12.0,115857.0,15140.0,100717.0,Office,104788.0,Parking,11844.0,Restaurant,528.0,89.0,4757299.5,False,Compliant,non identifié comme outlier,33.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9044598082118472,0.1022294725394236,0.0045573422408658,4858975.370420677,4202790.674787594,464456.6692571429,59.61857142857143,0.8264764454144633,0.1525735130914395,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.1985497425453371,15463427.451662265,12565429.2,2336346.4833333334,240.8655,0.7393702911340173,0.2450469125389987,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,38065892395528.195,60798226336898.4,75136413129913.9,289685170.1910944,796076676.1123195,1435067444.676273,1170359532.0840614,98025153276503.38,121142652630912.73,467060223.9703533,1283516689.505788,2313763323.406978,1886974002.9164402,193487081221606.38,745981019.3034613,2050012052.3885763,3695505277.134585,3013844292.131562,921907454.057459,2533471151.5439353,4567024861.678329,3724606184.8583574,9767.687744692767,17607.965555059523,14360.057016428571,48388.016144993955,39462.51874364429,71138.09213767361
1137,2016.0,NonResidential,Mixed Use Property,2,GREATER DUWAMISH,47.58718,-122.33467,1921.0,1.0,3.0,66138.0,12586.0,53552.0,Office,26044.0,Manufacturing/Industrial Plant,13883.999999999998,Parking,13858.0,3.0,7070998.5,False,Compliant,non identifié comme outlier,49.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.3937826967855091,0.209924702893949,0.2095315854727993,4858975.370420677,4202790.674787594,464456.6692571429,59.61857142857143,0.8264764454144633,0.1525735130914395,0.0,0.0,0.0,0.0,0.0,0.0,8251707.713689773,6338538.909090909,1681040.2613636365,133.9690909090909,0.7910510405763523,0.2076134347280581,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,38065892395528.195,0.0,40094844544728.92,289685170.1910944,796076676.1123195,0.0,650952513.1249213,0.0,64645031917803.33,467060223.9703533,1283516689.505788,0.0,1049532588.6845719,0.0,0.0,0.0,0.0,0.0,491955025.73630756,1351929480.6377702,0.0,1105473780.8505518,9767.687744692767,0.0,7987.045815584415,0.0,21949.003743039102,0.0
1138,2016.0,NonResidential,Large Office,7,MAGNOLIA / QUEEN ANNE,47.62929,-122.34194,1996.0,2.0,5.0,213283.0,115228.0,98055.0,Office,105563.0,Parking,0.0,0,0.0,83.0,5661689.5,False,Compliant,non identifié comme outlier,39.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4949433381938551,0.0,0.0,4858975.370420677,4202790.674787594,464456.6692571429,59.61857142857143,0.8264764454144633,0.1525735130914395,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.1985497425453371,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,38065892395528.195,60798226336898.4,0.0,289685170.1910944,796076676.1123195,1435067444.676273,0.0,98025153276503.38,0.0,467060223.9703533,1283516689.505788,2313763323.406978,0.0,0.0,745981019.3034613,2050012052.3885763,3695505277.134585,0.0,0.0,0.0,0.0,0.0,9767.687744692767,17607.965555059523,0.0,48388.016144993955,0.0,0.0
1139,2015.0,NonResidential,Small- and Mid-Sized Office,3,DOWNTOWN,47.59720707,-122.3130172,2013.0,1.0,3.0,64578.0,0.0,64578.0,Office,47000.0,0,0.0,0,0.0,72.0,2521530.0,No,Compliant,non identifié comme outlier,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.727802037845706,0.0,0.0,4858975.370420677,4202790.674787594,464456.6692571429,59.61857142857143,0.8264764454144633,0.1525735130914395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,38065892395528.195,0.0,0.0,289685170.1910944,796076676.1123195,0.0,0.0,0.0,0.0,467060223.9703533,1283516689.505788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9767.687744692767,0.0,0.0,0.0,0.0,0.0
1140,2016.0,NonResidential,Large Office,7,DOWNTOWN,47.61125,-122.33494,1983.0,1.0,29.0,500000.0,0.0,500000.0,Office,411301.0,Parking,80005.0,Retail Store,14528.0,93.0,19249572.0,False,Compliant,non identifié comme outlier,131.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.822602,0.16001,0.029056,4858975.370420677,4202790.674787594,464456.6692571429,59.61857142857143,0.8264764454144633,0.1525735130914395,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.1985497425453371,5228069.124297753,4052013.876404495,706052.9662921348,88.27202247191012,0.7918961553865773,0.1836391622922986,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,38065892395528.195,60798226336898.4,25403059109819.58,289685170.1910944,796076676.1123195,1435067444.676273,428911583.08823174,98025153276503.38,40957424467181.805,467060223.9703533,1283516689.505788,2313763323.406978,691535365.543634,65416534493873.3,745981019.3034613,2050012052.3885763,3695505277.134585,1104509076.9822798,311690012.52045447,856547640.9476161,1544076935.3287213,461492235.2247107,9767.687744692767,17607.965555059523,5262.651876886036,48388.016144993955,14462.16391030323,26070.579920268938
1141,2016.0,NonResidential,Small- and Mid-Sized Office,3,EAST,47.61194,-122.32177,1910.0,1.0,3.0,73549.0,0.0,73549.0,Office,41632.0,Worship Facility,31917.0,0,0.0,90.0,3209164.5,False,Compliant,non identifié comme outlier,107.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5660444057703028,0.4339555942296972,0.0,4858975.370420677,4202790.674787594,464456.6692571429,59.61857142857143,0.8264764454144633,0.1525735130914395,1412729.8021,409878.3333333333,806162.3333333334,45.67333333333334,0.3548067032254048,0.6451986346149373,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,38065892395528.195,6864419313463.177,0.0,289685170.1910944,796076676.1123195,221925601.7516804,0.0,11067522786401.486,0.0,467060223.9703533,1283516689.505788,357811279.01894164,0.0,0.0,84224932.61577043,231456461.36568388,64524079.16124734,0.0,0.0,0.0,0.0,0.0,9767.687744692767,2722.978885714286,0.0,7482.951160508168,0.0,0.0
